# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 21 20:01:49 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) exponential 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.000156 -1.99852 10.11394 0.7797153592 2.3894915581    0.777  1.437  3.7238  2.738    3  0.000  0.534     0.00     0.00 -1 -1.65e-11      0.00 7.563e-01 2.435e-01 2.775e-05 7.678e-06 6.932e-05 -1.000 1.559e-04 1.177 2.406 1.642 1.154 0.983 0.912 0.892
0.000156 -1.99852 10.11394 0.7798945904 2.3895580769    0.777  1.486  3.7223  2.684    3  0.000  0.533     0.00     0.00 -1 -1.96e-11      0.00 7.559e-01 2.440e-01 2.773e-05 7.700e-06 6.936e-05 -1.000 1.641e-04 1.056 2.297 1.526 1.033 0.861 0.788 0.768
0.000156 -1.99852 10.11394 0.7800536752 2.3896172047    0.777  1.533  3.7207  2.630    3  0.000  0.533     0.00     0.00 -1 -2.33e-11      0.00 7.555e-01 2.443e-01 2.771e-05 7.721e-06 6.938e-05 -1.000 1.642e-04 0.939 2.192 1.414 0.917 0.742 0.667 0.646
0.000156 -1.99852 10.11394 0.7801950574 2.3896696568    0.776  1.578  3.7192  2.578    3  0.000  0.532     0.00     0.00 -1 -2.75e-11      0.00 7.553e-01 2.446e-01 2.770e-05 7.736e-06 6.940e-05 -1.000 1.641e-04 0.824 2.091 1.306 0.803 0.626 0.550 0.527
0.000156 -1.99852 10.11394 0.7803232074 2.3897171021    0.776  1.624  3.7177  2.527    3  0.000  0.532     0.00     0.00 -1 -3.23e-11      0.00 7.551e-01 2.447e-01 2.769e-05 7.746e-06 6.941e-05 -1.000 1.504e-04 0.711 1.991 1.199 0.692 0.512 0.434 0.411
0.000156 -1.99852 10.11394 0.7804433107 2.3897616863    0.776  1.670  3.7161  2.475    3  0.000  0.532     0.00     0.00 -1 -3.82e-11      0.00 7.550e-01 2.448e-01 2.768e-05 7.752e-06 6.942e-05 -1.000 1.641e-04 0.596 1.891 1.091 0.577 0.395 0.315 0.291
0.000156 -1.99852 10.11394 0.7805494070 2.3898010254    0.776  1.714  3.7145  2.424    3  0.000  0.532     0.00     0.00 -1 -4.49e-11      0.00 7.550e-01 2.448e-01 2.768e-05 7.754e-06 6.942e-05 -1.000 1.642e-04 0.485 1.797 0.986 0.467 0.282 0.200 0.175
0.000156 -1.99852 10.11394 0.7806473374 2.3898372650    0.776  1.759  3.7129  2.372    3  0.000  0.532     0.00     0.00 -1 -5.28e-11      0.00 7.550e-01 2.448e-01 2.768e-05 7.755e-06 6.943e-05 -1.000 1.642e-04 0.373 1.702 0.881 0.355 0.168 0.084 0.059
0.000156 -1.99852 10.11394 0.7807373405 2.3898706436    0.776  1.804  3.7113  2.321    3  0.000  0.532     0.00     0.00 -1 -6.21e-11      0.00 7.550e-01 2.448e-01 2.768e-05 7.755e-06 6.943e-05 -1.000 1.642e-04 0.261 1.608 0.776 0.244 0.054 -0.032 -0.058
0.000156 -1.99852 10.11394 0.7808172703 2.3899002075    0.775  1.847  3.7096  2.271    3  0.000  0.532     0.00     0.00 -1 -1.23e-13      0.00 7.550e-01 2.449e-01 2.768e-05 7.756e-06 6.943e-05 -1.000 1.642e-04 0.153 1.518 0.676 0.138 -0.055 -0.143 -0.170
0.000156 -1.99852 10.11394 0.7808911204 2.3899276257    0.775  1.890  3.7081  2.222    3  0.000  0.532     0.00     0.00 -1 -3.41e-15      0.00 7.550e-01 2.449e-01 2.768e-05 7.756e-06 6.943e-05 -1.000 1.642e-04 0.046 1.430 0.576 0.031 -0.164 -0.254 -0.282
0.000156 -1.99852 10.11394 0.7809620500 2.3899538517    0.775  1.934  3.7064  2.171    3  0.000  0.532     0.00     0.00 -1  -1.7e-15      0.00 7.550e-01 2.449e-01 2.768e-05 7.756e-06 6.943e-05 -1.000 1.642e-04 -0.066 1.338 0.473 -0.079 -0.277 -0.369 -0.398
0.000156 -1.99852 10.11394 0.7810228467 2.3899762630    0.775  1.976  3.7047  2.123    3  0.000  0.532     0.00     0.00 -1 -1.97e-15      0.00 7.550e-01 2.449e-01 2.768e-05 7.757e-06 6.943e-05 -1.000 1.641e-04 -0.169 1.254 0.378 -0.181 -0.382 -0.476 -0.506
0.000156 -1.99852 10.11394 0.7810789943 2.3899970055    0.775  2.017  3.7032  2.075    3  0.000  0.532     0.00     0.00 -1 -2.28e-15      0.00 7.550e-01 2.449e-01 2.768e-05 7.757e-06 6.943e-05 -1.000 1.642e-04 -0.272 1.171 0.283 -0.282 -0.487 -0.582 -0.613
0.000156 -1.99852 10.11394 0.7811326981 2.3900170326    0.774  2.059  3.7015  2.026    3  0.000  0.532     0.00     0.00 -1 -2.64e-15      0.00 7.550e-01 2.449e-01 2.768e-05 7.757e-06 6.943e-05 -1.000 1.641e-04 -0.378 1.085 0.186 -0.387 -0.594 -0.691 -0.723
0.000156 -1.99852 10.11394 0.7811795473 2.3900341988    0.774  2.098  3.6999  1.980    3  0.000  0.532     0.00     0.00 -1 -3.03e-15      0.00 7.550e-01 2.449e-01 2.768e-05 7.757e-06 6.943e-05 -1.000 1.642e-04 -0.476 1.008 0.096 -0.483 -0.694 -0.793 -0.826
0.000156 -1.99852 10.11394 0.7812234163 2.3900504112    0.774  2.137  3.6983  1.935    3  0.000  0.532     0.00     0.00 -1 -3.46e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.758e-06 6.943e-05 -1.000 1.641e-04 -0.572 0.934 0.009 -0.578 -0.791 -0.893 -0.926
0.000156 -1.99852 10.11394 0.7812690735 2.3900673389    0.773  2.174  3.6969  1.892    3  0.000  0.532     0.00     0.00 -1 -3.94e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.758e-06 6.943e-05 -1.000 1.641e-04 -0.665 0.862 -0.076 -0.670 -0.886 -0.989 -1.023
0.000156 -1.99852 10.11394 0.7813196778 2.3900861740    0.773  2.203  3.6957  1.857    3  0.000  0.532     0.00     0.00 -1 -4.42e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.758e-06 6.943e-05 -1.000 1.642e-04 -0.739 0.806 -0.143 -0.742 -0.960 -1.065 -1.100
0.000156 -1.99852 10.11394 0.7813441157 2.3900952339    0.772  2.197  3.6962  1.865    3  0.000  0.532     0.00     0.00 -1 -4.43e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.758e-06 6.944e-05 -1.000 1.642e-04 -0.723 0.815 -0.130 -0.727 -0.945 -1.049 -1.083
0.000156 -1.99852 10.11394 0.7813501358 2.3900973797    0.772  2.204  3.6959  1.858    3  0.000  0.532     0.00     0.00 -1 -4.52e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.758e-06 6.944e-05 -1.000 1.642e-04 -0.739 0.803 -0.145 -0.743 -0.961 -1.066 -1.100
0.000156 -1.99852 10.11394 0.7813835144 2.3901097775    0.772  2.245  3.6940  1.809    3  0.000  0.532     0.00     0.00 -1 -5.14e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.758e-06 6.944e-05 -1.000 1.642e-04 -0.843 0.726 -0.237 -0.845 -1.066 -1.173 -1.208
0.000156 -1.99852 10.11394 0.7814171910 2.3901221752    0.772  2.289  3.6923  1.757    3  0.000  0.532     0.00     0.00 -1 -5.92e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.641e-04 -0.952 0.643 -0.337 -0.953 -1.177 -1.286 -1.323
0.000156 -1.99852 10.11394 0.7814458609 2.3901326656    0.771  2.329  3.6904  1.710    3  0.000  0.532     0.00     0.00 -1 -6.74e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.641e-04 -1.052 0.571 -0.425 -1.050 -1.278 -1.390 -1.428
0.000156 -1.99852 10.11394 0.7814739943 2.3901431561    0.771  2.371  3.6885  1.660    3  0.000  0.532     0.00     0.00 -1 -7.71e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.641e-04 -1.157 0.497 -0.518 -1.152 -1.384 -1.498 -1.537
0.000156 -1.99852 10.11394 0.7815002799 2.3901529312    0.770  2.413  3.6867  1.611    3  0.000  0.532     0.00     0.00 -1 -8.81e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.642e-04 -1.262 0.421 -0.611 -1.255 -1.490 -1.606 -1.646
0.000156 -1.99852 10.11394 0.7815232873 2.3901615143    0.769  2.452  3.6848  1.563    3  0.000  0.532     0.00     0.00 -1 -9.99e-15      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.641e-04 -1.360 0.362 -0.695 -1.351 -1.590 -1.709 -1.750
0.000156 -1.99852 10.11394 0.7815460563 2.3901698589    0.769  2.494  3.6829  1.513    3  0.000  0.532     0.00     0.00 -1 -1.14e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.641e-04 -1.465 0.305 -0.785 -1.455 -1.698 -1.819 -1.861
0.000156 -1.99852 10.11394 0.7815663218 2.3901772499    0.768  2.534  3.6810  1.465    3  0.000  0.532     0.00     0.00 -1 -1.29e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.642e-04 -1.565 0.257 -0.869 -1.554 -1.801 -1.924 -1.967
0.000156 -1.99852 10.11394 0.7815851569 2.3901841640    0.767  2.574  3.6791  1.417    3  0.000  0.532     0.00     0.00 -1 -1.46e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.641e-04 -1.665 0.216 -0.950 -1.652 -1.903 -2.029 -2.074
0.000156 -1.99852 10.11394 0.7816031575 2.3901908398    0.766  2.614  3.6772  1.369    3  0.000  0.532     0.00     0.00 -1 -1.65e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.759e-06 6.944e-05 -1.000 1.642e-04 -1.766 0.177 -1.031 -1.751 -2.007 -2.136 -2.181
0.000156 -1.99852 10.11394 0.7816224694 2.3901979923    0.765  2.661  3.6748  1.311    3  0.000  0.532     0.00     0.00 -1 -1.91e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.641e-04 -1.884 0.143 -1.121 -1.866 -2.128 -2.261 -2.307
0.000156 -1.99852 10.11394 0.7816380858 2.3902039528    0.764  2.702  3.6728  1.262    3  0.000  0.532     0.00     0.00 -1 -2.17e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -1.986 0.114 -1.200 -1.966 -2.233 -2.368 -2.416
0.000156 -1.99852 10.11394 0.7816541195 2.3902096748    0.763  2.748  3.6704  1.206    3  0.000  0.532     0.00     0.00 -1 -2.49e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -2.099 0.096 -1.281 -2.076 -2.350 -2.489 -2.538
0.000156 -1.99852 10.11394 0.7816673517 2.3902146816    0.762  2.788  3.6685  1.158    3  0.000  0.532     0.00     0.00 -1 -2.81e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.641e-04 -2.200 0.076 -1.355 -2.174 -2.453 -2.595 -2.646
0.000156 -1.99852 10.11394 0.7816808224 2.3902196884    0.760  2.832  3.6659  1.103    3  0.000  0.532     0.00     0.00 -1 -3.21e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -2.309 0.079 -1.426 -2.278 -2.565 -2.711 -2.764
0.000156 -1.99852 10.11394 0.7816920280 2.3902237415    0.759  2.871  3.6640  1.056    3  0.000  0.532     0.00     0.00 -1 -3.61e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.641e-04 -2.407 0.071 -1.493 -2.371 -2.665 -2.814 -2.868
0.000156 -1.99852 10.11394 0.7817037702 2.3902280331    0.757  2.915  3.6615  1.000    3  0.000  0.532     0.00     0.00 -1 -4.12e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -2.516 0.090 -1.558 -2.475 -2.778 -2.931 -2.987
0.000156 -1.99852 10.11394 0.7817156911 2.3902325630    0.755  2.962  3.6590  0.941    3  0.000  0.532     0.00     0.00 -1 -4.75e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -2.636 0.113 -1.625 -2.587 -2.901 -3.059 -3.116
0.000156 -1.99852 10.11394 0.7817254066 2.3902361393    0.753  3.004  3.6564  0.888    3  0.000  0.532     0.00     0.00 -1 -5.39e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.641e-04 -2.741 0.125 -1.682 -2.681 -3.005 -3.168 -3.228
0.000156 -1.99852 10.11394 0.7817336917 2.3902392387    0.751  3.042  3.6544  0.841    3  0.000  0.532     0.00     0.00 -1 -6.04e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -2.836 0.112 -1.740 -2.766 -3.099 -3.266 -3.327
0.000156 -1.99852 10.11394 0.7817422748 2.3902423382    0.749  3.084  3.6519  0.788    3  0.000  0.532     0.00     0.00 -1 -6.84e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -2.940 0.107 -1.800 -2.859 -3.201 -3.374 -3.437
0.000156 -1.99852 10.11394 0.7817510366 2.3902456760    0.746  3.130  3.6493  0.730    3  0.000  0.532     0.00     0.00 -1 -7.83e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -3.054 0.096 -1.868 -2.960 -3.313 -3.491 -3.557
0.000156 -1.99852 10.11394 0.7817584276 2.3902482986    0.743  3.171  3.6468  0.677    3  0.000  0.532     0.00     0.00 -1 -8.86e-14      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -3.157 0.091 -1.925 -3.050 -3.413 -3.596 -3.664
0.000156 -1.99852 10.11394 0.7817658186 2.3902509212    0.739  3.214  3.6443  0.622    3  0.000  0.532     0.00     0.00 -1 -1.01e-13      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -3.265 0.084 -1.986 -3.144 -3.518 -3.706 -3.776
0.000156 -1.99852 10.11394 0.7817726731 2.3902535439    0.736  3.255  3.6418  0.569    3  0.000  0.532     0.00     0.00 -1 -1.14e-13      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.642e-04 -3.367 0.081 -2.040 -3.232 -3.616 -3.810 -3.882
0.000156 -1.99852 10.11394 0.7817745805 2.3902542591    0.735  3.265  3.6413  0.556    3  0.000  0.532     0.00     0.00 -1 -1.18e-13      0.00 7.549e-01 2.449e-01 2.768e-05 7.760e-06 6.944e-05 -1.000 1.641e-04 -3.392 0.079 -2.054 -3.254 -3.641 -3.836 -3.909
0.000156 -1.99852 10.11394 0.7817745805 2.3902542591    0.721  1.653  3.9334  3.329    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.639 1.023 0.593 0.813 1.001 1.068 1.111
0.000156 -1.99852 10.11394 0.7817759514 2.3902547359    0.721  1.661  3.9284  3.300    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 0.617 1.001 0.563 0.774 0.956 1.020 1.062
0.000156 -1.99852 10.11394 0.7818247676 2.3902728558    0.721  1.676  3.9211  3.256    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.580 0.965 0.518 0.714 0.887 0.948 0.988
0.000156 -1.99852 10.11394 0.7818747759 2.3902912140    0.721  1.677  3.9213  3.256    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.578 0.963 0.516 0.713 0.886 0.947 0.987
0.000156 -1.99852 10.11394 0.7819263339 2.3903102875    0.721  1.677  3.9219  3.259    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.578 0.963 0.517 0.715 0.889 0.950 0.991
0.000156 -1.99852 10.11394 0.7819781899 2.3903295994    0.721  1.677  3.9224  3.261    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 0.579 0.963 0.518 0.717 0.892 0.953 0.994
0.000156 -1.99852 10.11394 0.7820301056 2.3903486729    0.721  1.676  3.9226  3.262    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.579 0.963 0.519 0.718 0.893 0.955 0.995
0.000156 -1.99852 10.11394 0.7820825577 2.3903679848    0.721  1.677  3.9226  3.262    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.579 0.963 0.519 0.718 0.893 0.955 0.995
0.000156 -1.99852 10.11394 0.7821358442 2.3903877735    0.721  1.677  3.9223  3.260    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.578 0.963 0.518 0.716 0.891 0.953 0.993
0.000156 -1.99852 10.11394 0.7821889520 2.3904073238    0.721  1.677  3.9217  3.258    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.577 0.962 0.516 0.714 0.888 0.949 0.989
0.000156 -1.99852 10.11394 0.7822394371 2.3904259205    0.721  1.678  3.9206  3.253    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.575 0.961 0.513 0.708 0.881 0.941 0.982
0.000156 -1.99852 10.11394 0.7822904587 2.3904447556    0.721  1.679  3.9192  3.246    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.573 0.959 0.510 0.701 0.872 0.932 0.972
0.000156 -1.99852 10.11394 0.7823403478 2.3904631138    0.721  1.680  3.9174  3.237    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.570 0.958 0.506 0.693 0.861 0.921 0.960
0.000156 -1.99852 10.11394 0.7823905945 2.3904817104    0.721  1.682  3.9150  3.227    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.566 0.955 0.501 0.682 0.848 0.906 0.945
0.000156 -1.99852 10.11394 0.7824392319 2.3904995918    0.721  1.684  3.9122  3.213    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.561 0.953 0.494 0.669 0.831 0.888 0.926
0.000156 -1.99852 10.11394 0.7824884057 2.3905177116    0.721  1.686  3.9088  3.197    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.555 0.950 0.488 0.654 0.811 0.866 0.904
0.000156 -1.99852 10.11394 0.7825369239 2.3905355930    0.721  1.689  3.9048  3.179    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.548 0.948 0.481 0.637 0.788 0.842 0.879
0.000156 -1.99852 10.11394 0.7825898528 2.3905551434    0.721  1.692  3.9000  3.156    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.540 0.946 0.473 0.615 0.759 0.812 0.848
0.000156 -1.99852 10.11394 0.7826387882 2.3905732632    0.722  1.695  3.8950  3.133    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.531 0.946 0.469 0.595 0.731 0.782 0.817
0.000156 -1.99852 10.11394 0.7826889753 2.3905916214    0.722  1.699  3.8891  3.105    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.521 0.947 0.464 0.572 0.699 0.748 0.781
0.000156 -1.99852 10.11394 0.7827379704 2.3906097412    0.722  1.704  3.8830  3.076    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.511 0.950 0.463 0.549 0.666 0.713 0.745
0.000156 -1.99852 10.11394 0.7827866673 2.3906276226    0.722  1.708  3.8762  3.045    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.499 0.955 0.463 0.526 0.630 0.676 0.707
0.000156 -1.99852 10.11394 0.7827960849 2.3906311989    0.722  1.709  3.8749  3.039    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.497 0.956 0.463 0.521 0.624 0.669 0.699
0.000156 -1.99852 10.11394 0.7828204036 2.3906402588    0.722  1.712  3.8715  3.023    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 0.491 0.959 0.463 0.510 0.606 0.650 0.680
0.000156 -1.99852 10.11394 0.7828708291 2.3906588554    0.722  1.717  3.8642  2.989    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.478 0.965 0.466 0.487 0.570 0.612 0.640
0.000156 -1.99852 10.11394 0.7829190493 2.3906764984    0.722  1.722  3.8568  2.954    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.465 0.972 0.470 0.466 0.535 0.574 0.600
0.000156 -1.99852 10.11394 0.7829682231 2.3906946182    0.722  1.727  3.8488  2.916    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 0.451 0.981 0.476 0.444 0.499 0.533 0.558
0.000156 -1.99852 10.11394 0.7830120325 2.3907108307    0.722  1.733  3.8413  2.881    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.438 0.991 0.482 0.425 0.465 0.496 0.519
0.000156 -1.99852 10.11394 0.7830473185 2.3907237053    0.722  1.737  3.8351  2.852    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 0.427 1.000 0.487 0.409 0.438 0.465 0.487
0.000156 -1.99852 10.11394 0.7830924988 2.3907403946    0.722  1.743  3.8265  2.811    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.412 1.014 0.495 0.388 0.401 0.423 0.442
0.000156 -1.99852 10.11394 0.7831369638 2.3907568455    0.722  1.750  3.8181  2.771    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.641e-04 0.396 1.030 0.503 0.368 0.366 0.382 0.399
0.000156 -1.99852 10.11394 0.7831818461 2.3907732964    0.722  1.756  3.8102  2.733    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.380 1.046 0.511 0.348 0.332 0.343 0.357
0.000156 -1.99852 10.11394 0.7832267880 2.3907897472    0.722  1.763  3.8026  2.697    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.364 1.064 0.520 0.329 0.300 0.305 0.317
0.000156 -1.99852 10.11394 0.7832720280 2.3908064365    0.722  1.771  3.7944  2.655    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.342 1.082 0.527 0.306 0.262 0.261 0.269
0.000156 -1.99852 10.11394 0.7832810283 2.3908097744    0.722  1.773  3.7928  2.647    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.338 1.086 0.528 0.302 0.255 0.252 0.260
0.000156 -1.99852 10.11394 0.7833274603 2.3908269405    0.722  1.783  3.7849  2.605    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.312 1.101 0.530 0.275 0.214 0.204 0.210
0.000156 -1.99852 10.11394 0.7833731771 2.3908436298    0.722  1.799  3.7757  2.553    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.273 1.113 0.524 0.236 0.159 0.141 0.143
0.000156 -1.99852 10.11394 0.7834116817 2.3908579350    0.722  1.825  3.7642  2.480    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.768e-05 7.763e-06 6.945e-05 -1.000 1.642e-04 0.207 1.117 0.500 0.170 0.073 0.044 0.041
